time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-07-21T17:25:10.070Z,37.0011667,-119.8186667,-0.62,2.07,md,11,192,0.08929,0.25,nc,nc73915276,2023-07-21T18:23:53.952Z,"5 km ENE of Bonadelle Ranchos-Madera Ranchos, CA",quarry blast,1.2,31.61,0.072,14,reviewed,nc,nc
2023-07-21T17:25:07.930Z,46.867333333333335,-121.92783333333334,5.54,0.2,ml,15,77,0.01741,0.11,uw,uw61942706,2023-07-22T05:48:59.110Z,"14 km NNE of Ashford, Washington",earthquake,0.33,0.5,0.08397508820608643,7,reviewed,uw,uw
2023-07-21T17:23:14.560Z,36.4835,-121.0605,7.41,1.78,md,23,109,0.02824,0.06,nc,nc73915271,2023-07-25T06:31:12.233Z,"9 km SE of Pinnacles, CA",earthquake,0.25,0.57,0.247,21,reviewed,nc,nc
2023-07-21T17:18:42.231Z,66.3855,-154.4473,2.9,1.7,ml,,,,0.6,ak,ak0239acsf8j,2023-07-28T18:59:09.345Z,"38 km NNW of Hughes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T17:15:50.180Z,58.2591666666667,-155.137833333333,31.67,0.21,ml,14,92,,0.16,av,av91111398,2023-07-24T03:38:27.040Z,"86 km NNW of Karluk, Alaska",earthquake,0.51,0.85,0.291930157407649,13,reviewed,av,av
2023-07-21T17:15:24.870Z,58.267,-155.134833333333,31.76,0.47,ml,14,83,,0.26,av,av91972356,2023-07-24T03:19:04.270Z,"87 km NNW of Karluk, Alaska",earthquake,0.68,0.97,0.288505765265129,14,reviewed,av,av
2023-07-21T17:10:39.465Z,52.7137,-168.759,40.2,2.1,ml,,,,0.38,ak,ak0239acqp80,2023-07-28T16:12:22.769Z,"26 km SSE of Nikolski, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-07-21T17:10:37.179Z,36.0345,-97.90866667,5.67,1.48,ml,88,30,0.1025798703,0.21,ok,ok2023oeoc,2023-07-21T17:23:56.466Z,"5 km N of Dover, Oklahoma",earthquake,,0.4,0.23,40,reviewed,ok,ok
2023-07-21T17:08:43.220Z,37.4551667,-118.7386667,3.73,1.6,md,26,71,0.1148,0.07,nc,nc73915266,2023-07-22T22:50:13.891Z,"13 km SSW of Toms Place, CA",earthquake,0.31,0.96,0.202,26,reviewed,nc,nc
2023-07-21T17:07:36.600Z,38.8325005,-122.8101654,2.03,1.09,md,20,47,0.009093,0.01,nc,nc73915261,2023-07-21T18:43:12.429Z,"8 km W of Cobb, CA",earthquake,0.21,0.4,0.15,24,automatic,nc,nc
2023-07-21T17:01:44.179Z,61.0421,-152.1658,96.9,1.1,ml,,,,0.38,ak,ak0239acos5t,2023-07-28T16:12:28.378Z,"55 km W of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T16:58:38.143Z,39.1665,-119.6308,1.5,1.5,ml,11,45.09,0.081,0.2082,nn,nn00863057,2023-07-21T17:00:59.404Z,"8 km SSW of Dayton, Nevada",earthquake,,5.8,0.29,9,automatic,nn,nn
2023-07-21T16:57:12.260Z,44.6085,-112.588,7.71,0.81,ml,10,96,0.04093,0.09,mb,mb90022143,2023-07-21T21:47:38.130Z,"3 km S of Lima, Montana",earthquake,0.41,0.58,0.175569361057345,12,reviewed,mb,mb
2023-07-21T16:54:30.630Z,34.6308333,-117.3108333,-0.9,1.57,ml,18,80,0.07171,0.17,ci,ci39618586,2023-07-28T21:33:10.534Z,"10 km ENE of Adelanto, CA",quarry blast,0.31,31.61,0.149,44,reviewed,ci,ci
2023-07-21T16:49:54.989Z,39.1239,-118.1744,3.2,1.3,ml,4,169.34,0.095,0.0138,nn,nn00864354,2023-08-12T00:05:37.053Z,"Nevada",earthquake,,8.8,0.25,2,reviewed,nn,nn
2023-07-21T16:49:25.660Z,36.643,-121.1493333,11.61,1.18,md,21,150,0.07685,0.12,nc,nc73915256,2023-07-25T18:33:13.629Z,"12 km N of Pinnacles, CA",earthquake,0.52,0.64,0.226,15,reviewed,nc,nc
2023-07-21T16:48:48.490Z,33.6543333,-116.7173333,14.73,0.34,ml,17,81,0.03911,0.08,ci,ci39618570,2023-07-21T17:43:29.095Z,"10km S of Idyllwild, CA",earthquake,0.24,0.4,0.123,12,reviewed,ci,ci
2023-07-21T16:48:22.110Z,38.7943333,-122.748,1.72,0.68,md,10,92,0.0111,0.02,nc,nc71131014,2023-07-25T06:52:14.372Z,"2 km NNE of The Geysers, CA",earthquake,0.29,0.83,0.217,9,reviewed,nc,nc
2023-07-21T16:47:45.650Z,36.6328333,-121.1961667,10.07,2.16,md,52,82,0.06162,0.11,nc,nc73915251,2023-07-25T09:03:15.217Z,"12 km NNW of Pinnacles, CA",earthquake,0.2,0.32,0.147,57,reviewed,nc,nc
2023-07-21T16:43:06.118Z,44.2597,-105.5226,0,2.4,ml,16,108,1.078,0.24,us,us6000kw8n,2023-09-28T21:33:17.040Z,"3 km SSW of Gillette, Wyoming",mining explosion,4.74,1.672,0.066,30,reviewed,us,us
2023-07-21T16:42:49.310Z,57.8088333333333,-156.815,14.36,0.94,ml,5,168,,0.19,av,av91972336,2023-07-24T03:01:58.420Z,"47 km NE of Ugashik, Alaska",earthquake,0.73,1.4,0.251064383210282,5,reviewed,av,av
2023-07-21T16:41:45.679Z,2.3813,126.8311,55.166,4.4,mb,39,114,1.686,0.57,us,us7000khg2,2023-09-28T21:34:04.040Z,"149 km WNW of Tobelo, Indonesia",earthquake,9.2,6.011,0.1,32,reviewed,us,us
2023-07-21T16:41:17.807Z,61.0619,-146.3256,10.6,1.4,ml,,,,0.93,ak,ak0239acbv54,2023-07-28T18:59:09.103Z,"7 km S of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T16:36:48.982Z,57.8178,-156.8113,9.6,1.1,ml,,,,0.65,ak,ak0239acaux4,2023-07-28T18:59:08.912Z,"Alaska Peninsula",earthquake,,0.1,,,reviewed,ak,ak
2023-07-21T16:21:55.960Z,38.8361664,-122.8031693,2.14,0.69,md,14,62,0.01026,0.01,nc,nc73915246,2023-07-21T17:35:20.053Z,"7 km WNW of Cobb, CA",earthquake,0.27,0.83,0.18,14,automatic,nc,nc
2023-07-21T16:07:47.580Z,38.8481674,-122.8168335,1.83,0.68,md,7,85,0.008241,0.01,nc,nc73915241,2023-07-21T17:07:16.893Z,"9 km WNW of Cobb, CA",earthquake,0.54,1.15,0.31,10,automatic,nc,nc
2023-07-21T16:02:56.523Z,60.4644,-147.3947,3.9,1.6,ml,,,,0.76,ak,ak0239ac3l68,2023-07-28T16:12:22.044Z,"55 km NE of Chenega, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T15:57:38.234Z,31.92648274,-103.8482098,5.540283203000001,1.9,ml,28,63,0.08209834228,0.1,tx,tx2023oels,2023-07-27T13:59:26.856Z,"34 km NW of Mentone, Texas",earthquake,0.6182887096000002,1.511347317,0.2,18,reviewed,tx,tx
2023-07-21T15:50:54.320Z,58.1938333333333,-155.269,2.75,0.4,ml,13,52,,0.08,av,av91972311,2023-07-27T18:52:24.349Z,"84 km NW of Karluk, Alaska",earthquake,0.17,0.35,0.341278415563365,13,reviewed,av,av
2023-07-21T15:46:31.840Z,33.2403333,-116.2958333,5.31,0.7,ml,18,133,0.05906,0.13,ci,ci39618522,2023-07-21T17:34:13.891Z,"8km ESE of Borrego Springs, CA",earthquake,0.23,0.43,0.189,14,reviewed,ci,ci
2023-07-21T15:43:48.120Z,40.2236667,-121.1721667,3.46,2.06,md,16,71,0.03156,0.15,nc,nc73915226,2023-07-21T21:37:12.496Z,"1 km NNE of Almanor, CA",earthquake,0.37,0.47,0.238,21,reviewed,nc,nc
2023-07-21T15:42:36.450Z,37.7716667,-122.0405,1.14,0.72,md,8,136,0.03888,0.07,nc,nc73915221,2023-07-21T19:06:12.563Z,"6 km W of San Ramon, CA",earthquake,0.3,1.17,0.209,6,reviewed,nc,nc
2023-07-21T15:40:24.400Z,19.183666229248,-155.509506225586,34.7999992370605,1.84,ml,42,80,,0.100000001,hv,hv73491312,2023-07-21T15:45:54.350Z,"3 km WSW of Pāhala, Hawaii",earthquake,0.44,0.670000017,3.93,5,automatic,hv,hv
2023-07-21T15:38:38.271Z,14.091,51.7484,10,4.1,mb,19,176,9.047,0.54,us,us6000kw8a,2023-09-28T21:33:16.040Z,"Gulf of Aden",earthquake,10.11,1.97,0.175,11,reviewed,us,us
2023-07-21T15:36:29.284Z,54.5592,-159.761,9.1,1.7,ml,,,,0.36,ak,ak0239abpdt5,2023-07-27T21:19:25.751Z,"98 km SSE of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-21T15:32:37.746Z,59.2454,-152.873,75.3,1,ml,,,,0.43,ak,ak0239abojni,2023-07-27T18:53:23.413Z,"55 km WSW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T15:28:15.570Z,38.8333333,-122.8103333,1.85,0.4,md,19,50,0.009926,0.01,nc,nc73915216,2023-07-25T03:02:13.964Z,"8 km W of Cobb, CA",earthquake,0.21,0.48,0.103,17,reviewed,nc,nc
2023-07-21T15:27:48.730Z,62.8227,-148.7504,18.5,0.9,ml,,,,0.71,ak,ak0239abni0t,2023-07-27T18:53:18.696Z,"64 km S of Cantwell, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-21T15:23:08.948Z,2.5536,-84.5782,10,4.3,mb,25,172,5.547,0.73,us,us7000khft,2023-09-28T21:34:04.040Z,"off the coast of Central America",earthquake,5.86,1.955,0.133,16,reviewed,us,us
2023-07-21T15:17:59.129Z,59.3241,-152.9404,75.2,1.2,ml,,,,0.35,ak,ak0239abldk3,2023-07-27T18:53:18.487Z,"58 km W of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-21T15:12:50.400Z,58.1966666666667,-155.263,2.45,0.14,ml,10,83,,0.08,av,av91972256,2023-07-24T02:56:43.760Z,"84 km NW of Karluk, Alaska",earthquake,0.24,0.41,0.318844118101369,10,reviewed,av,av
2023-07-21T15:12:24.898Z,59.9875,-153.7155,158.7,1.7,ml,,,,0.78,ak,ak0239abk7wh,2023-07-27T18:53:18.219Z,"31 km NE of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-21T15:12:22.890Z,38.8255005,-122.8016663,2.27,0.74,md,13,92,0.01563,0.03,nc,nc73915206,2023-07-21T15:46:14.397Z,"7 km NW of The Geysers, CA",earthquake,0.34,0.95,0.17,11,automatic,nc,nc
2023-07-21T15:12:14.030Z,38.7805,-122.7453333,0.22,1.36,md,44,51,0.007262,0.06,nc,nc73915211,2023-07-25T03:49:13.231Z,"1 km ENE of The Geysers, CA",earthquake,0.14,0.26,0.305,37,reviewed,nc,nc
2023-07-21T15:02:28.864Z,61.7473,-150.7136,56.2,1.1,ml,,,,0.61,ak,ak0239abi3k0,2023-07-27T18:53:17.977Z,"Southern Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-21T15:01:45.745Z,51.5713,-177.4866,59.5,1.9,ml,,,,0.3,ak,ak0239abhx2m,2023-07-27T18:53:23.227Z,"67 km WSW of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-07-21T14:57:15.178Z,53.6639,-164.7096,25.5,1.9,ml,,,,0.45,ak,ak0239ab8f7h,2023-07-27T18:53:23.031Z,"87 km SE of Akutan, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2023-07-21T14:56:49.023Z,59.8713,-152.8623,97.6,1.3,ml,,,,0.34,ak,ak0239ab8a3q,2023-07-27T18:53:22.803Z,"58 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-21T14:50:28.678Z,51.5593,-177.1121,45.1,1.7,ml,,,,0.35,ak,ak0239ab6y8j,2023-07-27T18:53:22.611Z,"48 km SW of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T14:49:22.590Z,32.7745,-116.2556667,14.12,0.91,ml,20,112,0.1346,0.13,ci,ci39618474,2023-07-21T17:13:46.604Z,"25km W of Ocotillo, CA",earthquake,0.24,0.67,0.106,13,reviewed,ci,ci
2023-07-21T14:44:51.160Z,37.4525,-118.7383333,1.92,0.98,md,16,145,0.1174,0.03,nc,nc73915201,2023-07-21T20:57:13.238Z,"13 km WNW of Round Valley, CA",earthquake,0.89,2.21,0.161,13,reviewed,nc,nc
2023-07-21T14:41:27.918Z,60.1636,-152.7493,98,1.2,ml,,,,0.43,ak,ak0239ab50qf,2023-07-27T18:53:22.400Z,"61 km WNW of Ninilchik, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-21T14:38:02.321Z,53.0794,-168.1627,27.3,1.9,ml,,,,0.76,ak,ak0239ab4bm0,2023-07-27T18:53:22.215Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-07-21T14:35:42.490Z,36.2523333,-120.8193333,7.39,1.95,md,52,77,0.03918,0.09,nc,nc73915196,2023-07-25T00:44:12.153Z,"22 km SW of New Idria, CA",earthquake,0.17,0.21,0.191,43,reviewed,nc,nc
2023-07-21T14:28:53.378Z,52.589,-163.8878,10,2.6,ml,14,243,1.917,0.72,us,us6000kvz9,2023-09-28T21:33:11.040Z,"212 km SE of Akutan, Alaska",earthquake,5.42,2.006,0.105,12,reviewed,us,us
2023-07-21T14:11:35.052Z,56.3278,-155.6894,30,1.9,ml,,,,0.65,ak,ak0239aaylsx,2023-07-27T18:53:21.839Z,"115 km SW of Akhiok, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2023-07-21T14:05:03.808Z,61.1639,-147.4569,0,1.4,ml,,,,0.51,ak,ak0239aax96f,2023-07-27T21:19:24.960Z,"Southern Alaska",ice quake,,0,,,reviewed,ak,ak
2023-07-21T14:04:11.472Z,61.5681,-151.2714,6.2,1.7,ml,,,,0.87,ak,ak0239aawwto,2023-07-27T18:53:17.302Z,"40 km W of Susitna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T14:04:06.526Z,54.6863,-160.91,12.9,2.3,ml,,,,0.82,ak,ak0239aax1gz,2023-07-27T18:53:17.581Z,"76 km SSW of Sand Point, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-07-21T14:03:43.120Z,46.203,-122.31733333333334,10.31,0.06,ml,10,133,0.02467,0.18,uw,uw61942626,2023-07-23T17:26:10.810Z,"34 km NNE of Amboy, Washington",earthquake,0.69,1.02,0.1334058425524073,6,reviewed,uw,uw
2023-07-21T14:01:56.900Z,33.0973333,-116.6361667,14.69,0.52,ml,12,112,0.03629,0.12,ci,ci39618450,2023-07-21T17:25:15.106Z,"4km WNW of Julian, CA",earthquake,0.34,0.5,0.184,7,reviewed,ci,ci
2023-07-21T14:01:31.446Z,58.7754,-153.7564,5.1,1,ml,,,,0.6,ak,ak0239aawgdz,2023-07-27T21:19:24.748Z,"93 km NNW of Aleneva, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T13:45:38.240Z,36.75233333,-98.06433333,5.91,1.57,ml,47,107,0.09988040006,0.3,ok,ok2023oehj,2023-07-24T16:44:59.827Z,"7 km E of Nescatunga, Oklahoma",earthquake,,0.8,0.22,20,reviewed,ok,ok
2023-07-21T13:45:02.770Z,37.4985,-118.8281667,4.42,1.63,md,28,67,0.09137,0.06,nc,nc73915186,2023-07-22T23:16:14.045Z,"15 km WSW of Toms Place, CA",earthquake,0.32,0.96,0.207,26,reviewed,nc,nc
2023-07-21T13:44:04.070Z,34.0041667,-117.5738333,3.49,1.22,ml,48,50,0.01016,0.17,ci,ci39618418,2023-07-22T10:01:56.984Z,"6km WNW of Mira Loma, CA",earthquake,0.15,0.19,0.197,20,reviewed,ci,ci
2023-07-21T13:41:47.070Z,38.7798347,-122.7549973,0.8,0.8,md,14,67,0.01239,0.02,nc,nc73915181,2023-07-21T14:31:14.859Z,"0 km NNE of The Geysers, CA",earthquake,0.22,0.55,0.09,13,automatic,nc,nc
2023-07-21T13:37:42.230Z,54.5685,-162.5588,18.3,1.6,ml,,,,0.72,ak,ak0239aairdb,2023-07-27T18:53:21.656Z,"56 km SSW of King Cove, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-07-21T13:37:05.080Z,47.38733333333333,-123.94116666666666,6.49,1.6500000000000001,ml,16,119,0.04475,0.39,uw,uw61942606,2023-07-25T00:05:48.600Z,"5 km WSW of Neilton, Washington",earthquake,0.6,1.17,0.18138598328993538,11,reviewed,uw,uw
2023-07-21T13:36:19.750Z,54.5872,-160.9818,25.6,1.5,ml,,,,0.67,ak,ak0239aaihx3,2023-07-27T18:53:21.474Z,"88 km SSW of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-07-21T13:31:22.600Z,19.1771666666667,-155.490333333333,32.81,1.68,md,35,139,,0.12,hv,hv73491172,2023-07-21T20:20:52.480Z,"Island of Hawaii, Hawaii",earthquake,0.55,0.62,0.179027254300352,15,reviewed,hv,hv
2023-07-21T13:24:42.850Z,58.1918333333333,-155.303,2.52,0.5,ml,13,53,,0.12,av,av91972111,2023-07-27T18:52:15.524Z,"85 km NW of Karluk, Alaska",earthquake,0.21,0.34,0.29128662040335,13,reviewed,av,av
2023-07-21T13:19:28.588Z,54.5046,-160.7159,27.137,2.8,ml,29,214,0.732,0.87,us,us6000kvz3,2023-09-28T21:33:11.040Z,"Alaska Peninsula",earthquake,4.43,12.022,0.115,10,reviewed,us,us
2023-07-21T13:14:58.745Z,0.5371,126.2781,24.994,4.5,mb,34,104,1.113,0.8,us,us6000kw87,2023-09-28T21:33:16.040Z,"126 km WSW of Ternate, Indonesia",earthquake,6.11,5.846,0.113,24,reviewed,us,us
2023-07-21T13:13:26.035Z,0.4809,126.4911,56.277,4.6,mb,56,44,0.922,0.6,us,us7000khej,2023-09-28T21:34:04.040Z,"105 km WSW of Ternate, Indonesia",earthquake,4.97,6.071,0.061,82,reviewed,us,us
2023-07-21T13:10:28.540Z,38.7805,-122.7456667,0.25,1.15,md,38,66,0.007504,0.05,nc,nc73915176,2023-07-25T00:17:15.005Z,"1 km ENE of The Geysers, CA",earthquake,0.13,0.26,0.168,33,reviewed,nc,nc
2023-07-21T12:52:44.941Z,38.0788,-118.1637,4.6,1.3,ml,6,70.67,0.185,0.1575,nn,nn00863056,2023-07-21T20:33:24.893Z,"34 km S of Mina, Nevada",earthquake,,2.9,0.27,4,reviewed,nn,nn
2023-07-21T12:45:51.972Z,51.6419,178.7669,63.2,1.9,ml,,,,0.21,ak,ak0239a9z28t,2023-07-27T18:53:21.291Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-07-21T12:36:39.784Z,60.0842,-153.0265,126.7,1.3,ml,,,,0.61,ak,ak0239a9x3uy,2023-07-27T18:53:21.071Z,"68 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T12:34:39.266Z,54.175,-165.7303,105.3,1.9,ml,,,,0.36,ak,ak0239a9wody,2023-07-27T18:53:20.881Z,"5 km NNE of Akutan, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T12:31:51.050Z,44.7465,-112.756,2.47,1.63,ml,9,80,0.1047,0.09,mb,mb90022083,2023-07-21T13:47:01.830Z,"Idaho-Montana border region",earthquake,0.45,0.78,0.248504863144231,17,reviewed,mb,mb
2023-07-21T12:29:28.510Z,19.2171669006348,-155.491333007812,35.6199989318848,1.76999998,md,32,129,,0.129999995,hv,hv73491147,2023-07-21T12:32:38.650Z,"2 km NW of Pāhala, Hawaii",earthquake,0.78,0.899999976,0.75999999,7,automatic,hv,hv
2023-07-21T12:26:53.472Z,54.6205,-161.0738,25.6,1.6,ml,,,,0.61,ak,ak0239a9uzr7,2023-07-27T18:53:20.695Z,"87 km SSW of Sand Point, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2023-07-21T12:26:45.790Z,35.7473333,-118.0183333,4.25,0.91,ml,16,66,0.1314,0.1,ci,ci39618378,2023-07-21T14:13:15.736Z,"22km WNW of Inyokern, CA",earthquake,0.19,0.62,0.06,8,reviewed,ci,ci
2023-07-21T12:22:42.340Z,52.7636666666667,-169.8915,5.9,0.98,ml,4,253,,0.3,av,av91111383,2023-07-24T01:43:47.870Z,"72 km WSW of Nikolski, Alaska",earthquake,2.8,4.92,0.12904208922544,4,reviewed,av,av
2023-07-21T12:21:57.957Z,61.0836,-150.2814,41.9,1,ml,,,,0.63,ak,ak0239a9txir,2023-07-27T18:53:20.479Z,"25 km SW of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-07-21T12:20:02.514Z,54.4454,-160.7255,14.5,1.7,ml,,,,0.65,ak,ak0239a9tliz,2023-07-27T18:53:20.292Z,"Alaska Peninsula",earthquake,,0.8,,,reviewed,ak,ak
2023-07-21T12:17:20.442Z,53.8098,-163.5038,28.5,2.1,ml,,,,0.71,ak,ak0239a9sztb,2023-07-27T18:53:16.665Z,"116 km S of False Pass, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2023-07-21T12:15:48.150Z,35.7928333,-121.373,5.06,1.85,md,50,187,0.1277,0.12,nc,nc73915166,2023-07-21T22:19:13.768Z,"23 km NW of San Simeon, CA",earthquake,0.26,0.57,0.155,39,reviewed,nc,nc
2023-07-21T12:12:10.628Z,60.3023,-147.2779,13.7,1.2,ml,,,,0.78,ak,ak0239a9rwfa,2023-07-27T18:53:20.078Z,"48 km ENE of Chenega, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-07-21T12:04:18.447Z,-32.4416,-70.873,89.394,4.3,mb,36,101,0.406,0.41,us,us7000kheh,2023-09-28T21:34:03.040Z,"33 km E of La Ligua, Chile",earthquake,4.77,4.977,0.16,11,reviewed,us,us
2023-07-21T11:49:00.550Z,33.3561667,-116.3761667,13.82,0.37,ml,27,156,0.09421,0.22,ci,ci39618346,2023-07-21T18:15:09.709Z,"11km N of Borrego Springs, CA",earthquake,0.45,0.82,0.118,16,reviewed,ci,ci
2023-07-21T11:40:57.990Z,38.8018341,-122.7768326,3.4,1.13,md,23,70,0.0118,0.03,nc,nc73915156,2023-07-21T12:27:17.132Z,"3 km NNW of The Geysers, CA",earthquake,0.27,0.48,0.19,21,automatic,nc,nc
2023-07-21T11:39:30.900Z,46.712666666666664,-121.87883333333333,7.08,0.49,ml,24,109,0.02297,0.17,uw,uw61942586,2023-07-25T00:16:01.120Z,"12 km ESE of Ashford, Washington",earthquake,0.3,0.48,0.14183728891377012,10,reviewed,uw,uw
2023-07-21T11:39:15.911Z,40.2642,-119.8168,9.3,0.3,ml,3,279.06,0.114,0.0281,nn,nn00864351,2023-08-11T23:40:52.799Z,"30 km ENE of Herlong, California",earthquake,,9.1,0.33,3,reviewed,nn,nn
2023-07-21T11:20:17.920Z,58.1796666666667,-155.338,1.66,0.59,ml,14,81,,0.06,av,av91972016,2023-07-27T18:52:11.219Z,"85 km NW of Karluk, Alaska",earthquake,0.16,0.33,0.311952107694629,15,reviewed,av,av
2023-07-21T11:20:17.850Z,58.181,-155.339166666667,2.46,0.56,ml,12,58,,0.08,av,av91111378,2023-07-24T01:32:36.070Z,"86 km NW of Karluk, Alaska",earthquake,0.21,0.37,0.267718266206443,12,reviewed,av,av
2023-07-21T11:19:19.536Z,61.6874,-150.5709,1.4,0.8,ml,,,,0.78,ak,ak0239a97y1h,2023-07-27T18:53:16.448Z,"16 km N of Susitna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T11:11:46.050Z,38.8409996,-122.8255005,2.09,0.55,md,9,98,0.008162,0.02,nc,nc73915151,2023-07-21T11:45:14.883Z,"9 km WNW of Cobb, CA",earthquake,0.39,1.01,0.13,9,automatic,nc,nc
2023-07-21T11:10:46.610Z,44.7988333,-110.9991667,5.79,0.05,md,11,163,0.03981,0.14,uu,uu60545867,2023-07-25T16:06:24.500Z,"15 km ENE of Hebgen Lake Estates, Montana",earthquake,0.39,0.74,0.217,7,reviewed,uu,uu
2023-07-21T11:07:01.708Z,66.3627,-154.6062,1.2,1.6,ml,,,,0.74,ak,ak0239a95e6u,2023-07-27T18:53:16.241Z,"38 km NNW of Hughes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T10:54:50.373Z,61.623,-150.3622,10.3,0.9,ml,,,,0.7,ak,ak0239a8u4be,2023-07-27T18:53:16.027Z,"11 km NE of Susitna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-07-21T10:46:38.270Z,33.9961667,-116.7381667,16.46,0.76,ml,33,73,0.08602,0.18,ci,ci39618298,2023-07-21T19:37:26.407Z,"10km NNE of Cabazon, CA",earthquake,0.28,0.7,0.094,18,reviewed,ci,ci
2023-07-21T10:46:09.540Z,33.4595,-116.5785,9.12,0.19,ml,22,81,0.04031,0.09,ci,ci39618290,2023-07-21T18:56:44.680Z,"14km SE of Anza, CA",earthquake,0.2,0.34,0.142,14,reviewed,ci,ci
2023-07-21T10:44:16.246Z,63.4497,-145.9982,3.7,1.4,ml,,,,0.89,ak,ak0239a8rwkf,2023-07-27T18:53:15.781Z,"44 km NNW of Paxson, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-07-21T10:37:58.740Z,19.5200004577637,-155.684494018555,5.75,1.84000003,md,28,58,,0.25999999,hv,hv73491087,2023-07-21T10:41:02.350Z,"20 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.469999999,0.560000002,9,automatic,hv,hv
2023-07-21T10:36:57.979Z,54.262,-160.8213,35,2.9,ml,35,213,0.917,0.9,us,us6000kvz1,2023-09-28T21:33:10.040Z,"121 km S of Sand Point, Alaska",earthquake,4.8,2.014,0.105,12,reviewed,us,us
2023-07-21T10:36:55.620Z,47.6435,-121.45,6.53,1.03,ml,8,254,0.1688,0.22,uw,uw61942581,2023-07-25T04:25:44.780Z,"9 km SW of Skykomish, Washington",earthquake,1.31,2.43,0.05150225598147262,3,reviewed,uw,uw
2023-07-21T10:19:58.906Z,54.2483,-160.9675,25.6,1.8,ml,,,,0.73,ak,ak0239a8mqmw,2023-07-27T18:53:15.380Z,"124 km SSW of Sand Point, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-07-21T10:12:53.918Z,56.1299,-157.8911,52.9,1.7,ml,,,,0.37,ak,ak0239a8l4jz,2023-07-27T18:53:19.889Z,"36 km ESE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-07-21T10:05:23.800Z,48.74766666666667,-121.83816666666667,4.34,1.1500000000000001,ml,5,100,0.1498,0.08,uw,uw61942576,2024-01-18T20:31:59.161Z,"17 km SSE of Glacier, Washington",earthquake,0.53,8.56,0.08166948664864893,4,reviewed,uw,uw
2023-07-21T09:48:47.745Z,60.0764,-152.93,115,1.2,ml,,,,0.33,ak,ak0239a87e92,2023-07-27T18:53:19.700Z,"68 km WNW of Happy Valley, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-07-21T09:34:04.627Z,-16.169,-176.6871,395.417,4.2,mb,43,89,2.311,0.73,us,us6000kw89,2024-01-18T20:31:57.431Z,"256 km SE of Alo, Wallis and Futuna",earthquake,10.33,6.175,0.076,48,reviewed,us,us
2023-07-21T09:33:06.993Z,60.4995,-152.0118,75.1,1.2,ml,,,,0.43,ak,ak0239a843il,2023-07-27T18:53:15.140Z,"40 km WSW of Salamatof, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-07-21T09:32:59.053Z,12.8252,57.6718,10,4.4,mb,31,120,23.957,0.49,us,us6000kw80,2023-09-28T21:33:15.040Z,"Owen Fracture Zone region",earthquake,15.96,1.948,0.118,21,reviewed,us,us
